cDNA_length,cds_length,exon_nr,5_MAR_presence,3_MAR_presence,5_polyA_18_presence,5_CCGNN_2_5_presence,perc_go_hk_match,perc_go_ts_match,unsup_predicted
1825.0,1245.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
795.0,795.0,2.0,0.0,0.0,0.0,0.0,,,0
537.0,537.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
993.0,993.0,10.0,1.0,1.0,0.0,0.0,,,1
936.0,936.0,10.0,1.0,1.0,0.0,0.0,,,1
7445.0,4587.0,18.0,0.0,0.0,0.0,0.0,0.125,0.25,0
1958.0,1497.0,6.0,0.0,0.0,0.0,0.0,0.125,0.25,0
6044.0,3276.0,14.0,0.0,0.0,0.0,0.0,0.125,0.25,0
12518.0,3378.0,21.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0
1445.0,960.0,1.0,1.0,1.0,0.0,0.0,,,0
1332.0,918.0,11.0,0.0,0.0,0.0,0.0,,,1
1915.0,891.0,7.0,1.0,0.0,0.0,0.0,,,0
2122.0,1098.0,9.0,1.0,0.0,0.0,0.0,,,1
4091.0,1227.0,10.0,0.0,0.0,0.0,1.0,0.125,0.25,0
1728.0,1227.0,11.0,0.0,0.0,0.0,1.0,0.125,0.25,1
1393.0,918.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2222222,0
1327.0,918.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2222222,0
3645.0,1896.0,,0.0,0.0,0.0,0.0,0.0,0.3,0
5371.0,1110.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
905.0,537.0,,0.0,0.0,0.0,0.0,0.0909,0.0,1
2273.0,1206.0,,0.0,1.0,0.0,0.0,0.0,0.4285714,0
1065.0,894.0,6.0,0.0,0.0,0.0,0.0,,,0
1121.0,429.0,5.0,0.0,0.0,0.0,0.0,,,1
2067.0,1164.0,10.0,0.0,0.0,0.0,0.0,0.0,0.4545455,0
4773.0,1002.0,,0.0,1.0,0.0,1.0,0.0,0.25,0
687.0,687.0,5.0,0.0,0.0,0.0,0.0,,,1
453.0,453.0,3.0,0.0,0.0,0.0,0.0,,,0
2927.0,1503.0,,0.0,1.0,0.0,0.0,0.0,0.3333333,0
13122.0,11124.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
13014.0,11004.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
12642.0,10803.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
12615.0,10506.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
1110.0,1110.0,5.0,0.0,0.0,0.0,1.0,,,0
3218.0,2757.0,20.0,0.0,0.0,0.0,1.0,,,1
1434.0,324.0,3.0,0.0,0.0,0.0,1.0,,,1
1924.0,1308.0,,0.0,0.0,0.0,0.0,0.125,0.0,0
449.0,285.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2352.0,1974.0,12.0,0.0,0.0,1.0,0.0,,,0
1064.0,672.0,7.0,0.0,0.0,1.0,0.0,,,0
542.0,294.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0
4200.0,1518.0,6.0,1.0,0.0,0.0,0.0,0.0,0.25,0
459.0,207.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4040.0,2469.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2137.0,1026.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1783.0,330.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1293.0,1092.0,,0.0,0.0,0.0,0.0,0.0,0.25,0
3352.0,2277.0,,0.0,0.0,0.0,0.0,0.0,0.25,0
2007.0,1512.0,,0.0,0.0,0.0,0.0,0.0,0.25,0
2087.0,918.0,,0.0,0.0,0.0,1.0,,,1
858.0,858.0,8.0,0.0,0.0,0.0,0.0,,,1
456.0,456.0,5.0,0.0,0.0,0.0,0.0,,,0
756.0,756.0,7.0,0.0,0.0,0.0,0.0,,,0
1757.0,1002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0
2778.0,1128.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1666667,1
534.0,534.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1666667,1
2574.0,300.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1666667,0
459.0,459.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4495.0,1401.0,8.0,0.0,0.0,1.0,0.0,0.0,0.5,0
1329.0,789.0,11.0,0.0,0.0,1.0,0.0,0.0,0.5,0
2145.0,1242.0,9.0,0.0,0.0,1.0,0.0,0.0,0.5,0
1488.0,1488.0,9.0,0.0,0.0,0.0,1.0,,,0
4323.0,3612.0,,0.0,0.0,0.0,0.0,0.0,0.3636364,0
794.0,312.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0
530.0,342.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0
612.0,153.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0
755.0,327.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0
677.0,249.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0
3075.0,2715.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2456.0,2112.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2722.0,432.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2356.0,783.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
3952.0,1032.0,30.0,0.0,0.0,0.0,0.0,,,0
4431.0,4131.0,30.0,0.0,0.0,0.0,0.0,,,0
4055.0,3726.0,,0.0,0.0,0.0,1.0,0.0,0.4285714,0
4368.0,3684.0,,0.0,0.0,0.0,1.0,0.0,0.4285714,0
1865.0,1413.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6,0
2475.0,480.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
1852.0,1650.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
1429.0,1227.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,1
1609.0,1398.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
1334.0,741.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
486.0,429.0,,0.0,0.0,0.0,0.0,,,0
1013.0,342.0,,0.0,0.0,0.0,0.0,,,0
420.0,420.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2903.0,1185.0,,0.0,1.0,0.0,1.0,,,0
1795.0,1536.0,,0.0,0.0,1.0,0.0,0.0,0.1666667,0
303.0,303.0,,0.0,1.0,0.0,1.0,0.8,0.0,1
1878.0,1878.0,10.0,0.0,0.0,0.0,1.0,,,0
2062.0,1986.0,10.0,0.0,0.0,0.0,1.0,,,0
3076.0,1341.0,14.0,0.0,0.0,0.0,1.0,,,1
5743.0,1905.0,17.0,0.0,0.0,0.0,1.0,,,0
425.0,228.0,,0.0,0.0,0.0,0.0,0.3333333,0.0,1
1838.0,939.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
597.0,450.0,,0.0,0.0,0.0,1.0,,,1
301.0,243.0,,0.0,0.0,0.0,1.0,,,1
2826.0,438.0,,0.0,0.0,0.0,1.0,,,1
407.0,222.0,,0.0,0.0,0.0,1.0,,,1
3747.0,2121.0,,0.0,0.0,0.0,0.0,0.0,0.27272729999999995,0
3708.0,2121.0,,0.0,0.0,0.0,0.0,0.0,0.27272729999999995,0
1193.0,690.0,,0.0,0.0,1.0,0.0,0.0,0.5,0
1267.0,732.0,,0.0,0.0,1.0,0.0,0.0,0.5,0
2826.0,948.0,,0.0,0.0,0.0,1.0,0.0,0.25,0
2167.0,1800.0,,0.0,1.0,0.0,0.0,,,1
1818.0,681.0,,0.0,1.0,0.0,0.0,,,0
1954.0,1413.0,,0.0,1.0,0.0,0.0,0.0,0.25,0
5592.0,723.0,,0.0,0.0,0.0,1.0,0.0,0.5,0
3321.0,2409.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
2149.0,1674.0,,0.0,0.0,0.0,1.0,0.0,0.0,1
5677.0,5397.0,,0.0,0.0,0.0,0.0,,,1
1436.0,669.0,11.0,1.0,0.0,0.0,0.0,,,0
2191.0,891.0,,0.0,0.0,0.0,0.0,0.0,0.3333333,0
4197.0,1614.0,,0.0,0.0,0.0,1.0,0.0,0.125,1
2489.0,1608.0,,0.0,0.0,0.0,1.0,0.0,0.125,0
3467.0,2958.0,,0.0,0.0,0.0,0.0,,,1
3284.0,2958.0,,0.0,0.0,0.0,0.0,,,0
4103.0,3480.0,,0.0,0.0,0.0,0.0,0.0,1.0,0
1082.0,492.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3593.0,507.0,6.0,0.0,0.0,0.0,1.0,,,1
673.0,471.0,7.0,0.0,0.0,0.0,1.0,,,1
1167.0,789.0,7.0,0.0,0.0,0.0,0.0,,,0
1013.0,336.0,7.0,0.0,0.0,0.0,0.0,,,0
1150.0,384.0,7.0,0.0,0.0,0.0,0.0,,,1
2520.0,1236.0,10.0,0.0,1.0,0.0,1.0,0.0,0.14285710000000001,0
2453.0,1236.0,12.0,0.0,1.0,0.0,1.0,0.0,0.14285710000000001,0
4163.0,2043.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0
1362.0,1362.0,,0.0,0.0,0.0,0.0,,,1
1060.0,444.0,5.0,0.0,0.0,0.0,1.0,0.0,0.2,1
947.0,444.0,4.0,0.0,0.0,0.0,1.0,0.0,0.2,1
3224.0,723.0,,1.0,0.0,0.0,1.0,,,1
3353.0,1593.0,16.0,1.0,0.0,0.0,0.0,,,0
1317.0,1002.0,11.0,1.0,0.0,0.0,0.0,,,1
4359.0,3981.0,26.0,0.0,0.0,1.0,0.0,,,0
4005.0,1326.0,25.0,0.0,0.0,1.0,0.0,,,0
4017.0,954.0,8.0,0.0,0.0,1.0,0.0,,,1
2742.0,1509.0,7.0,0.0,0.0,0.0,0.0,,,0
2551.0,1509.0,8.0,0.0,0.0,0.0,0.0,,,0
2535.0,1509.0,7.0,0.0,0.0,0.0,0.0,,,0
240.0,240.0,4.0,0.0,0.0,0.0,0.0,,,0
294.0,294.0,,1.0,1.0,0.0,0.0,,,0
4107.0,600.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
2642.0,1908.0,,0.0,0.0,0.0,0.0,0.0,0.3333333,0
2573.0,1839.0,,0.0,0.0,0.0,0.0,0.0,0.3333333,0
1751.0,744.0,,0.0,0.0,0.0,1.0,,,1
10412.0,6786.0,,0.0,0.0,0.0,0.0,0.0,0.4545455,0
1092.0,1092.0,,0.0,0.0,0.0,0.0,0.0,0.4545455,0
1901.0,1389.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
1631.0,1191.0,10.0,0.0,0.0,0.0,0.0,,,0
2049.0,942.0,,0.0,1.0,1.0,0.0,,,0
2141.0,729.0,,0.0,1.0,1.0,0.0,,,0
1056.0,1056.0,,0.0,0.0,0.0,0.0,0.0,0.4285714,0
2247.0,633.0,,0.0,1.0,0.0,0.0,0.0,0.375,0
836.0,690.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
594.0,462.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
408.0,408.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1993.0,831.0,,0.0,0.0,0.0,0.0,,,1
3595.0,2061.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
846.0,708.0,,0.0,0.0,0.0,0.0,0.0,0.6666667,0
1189.0,708.0,,0.0,0.0,0.0,0.0,0.0,0.6666667,0
1494.0,582.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6,0
1861.0,1314.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6,0
606.0,606.0,8.0,0.0,0.0,0.0,0.0,,,0
3651.0,1284.0,13.0,0.0,0.0,0.0,0.0,,,0
2217.0,1284.0,14.0,0.0,0.0,0.0,0.0,,,0
2217.0,1617.0,14.0,0.0,0.0,0.0,0.0,,,0
2595.0,2283.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
2973.0,2283.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
2095.0,1506.0,,1.0,0.0,0.0,0.0,0.0,0.0,0
201.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2625.0,1860.0,15.0,0.0,0.0,1.0,0.0,,,1
3373.0,1119.0,9.0,0.0,0.0,0.0,0.0,,,0
2752.0,2223.0,,1.0,0.0,0.0,0.0,0.0,0.0,1
1765.0,570.0,,1.0,0.0,0.0,0.0,0.0,0.0,0
258.0,258.0,,0.0,0.0,0.0,0.0,0.0,1.0,0
1776.0,1101.0,,0.0,1.0,0.0,1.0,0.0,0.5,0
1513.0,948.0,,0.0,1.0,0.0,1.0,0.0,0.5,0
321.0,321.0,,0.0,0.0,0.0,0.0,,,1
4653.0,4206.0,,0.0,1.0,0.0,0.0,0.0,0.6,0
4362.0,3915.0,,0.0,1.0,0.0,0.0,0.0,0.6,0
2067.0,603.0,,0.0,0.0,0.0,0.0,,,1
1955.0,735.0,,0.0,0.0,1.0,0.0,,,0
1824.0,1824.0,,0.0,1.0,0.0,0.0,,,0
5161.0,4494.0,,0.0,1.0,0.0,0.0,0.0,0.0,0
2894.0,2178.0,,0.0,0.0,0.0,0.0,0.0,0.5714286,0
2845.0,2178.0,,0.0,0.0,0.0,0.0,0.0,0.5714286,0
763.0,369.0,,0.0,0.0,0.0,0.0,,,1
942.0,942.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
2272.0,1005.0,,0.0,0.0,0.0,0.0,,,0
1468.0,1017.0,,0.0,1.0,0.0,1.0,0.0,0.2857143,0
2088.0,1212.0,,0.0,0.0,0.0,0.0,,,1
4913.0,2622.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
3574.0,2931.0,16.0,1.0,0.0,0.0,0.0,,,1
2297.0,2265.0,14.0,1.0,0.0,0.0,0.0,,,0
4293.0,1713.0,13.0,0.0,0.0,0.0,0.0,0.0,0.27272729999999995,0
2158.0,351.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
937.0,738.0,6.0,0.0,0.0,0.0,0.0,,,0
2355.0,552.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0
1871.0,552.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0
1335.0,1182.0,,1.0,0.0,0.0,0.0,,,0
1908.0,1467.0,,0.0,0.0,1.0,0.0,,,1
4508.0,624.0,,0.0,0.0,1.0,0.0,,,0
1547.0,999.0,9.0,0.0,0.0,0.0,0.0,,,0
7056.0,1824.0,,0.0,0.0,0.0,1.0,,,1
2683.0,2151.0,,0.0,0.0,0.0,1.0,,,1
2682.0,2352.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1208.0,579.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
972.0,972.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0
909.0,909.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0
3669.0,3306.0,,0.0,1.0,0.0,1.0,0.0,0.1666667,1
3588.0,1455.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0
3081.0,948.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0
2110.0,1065.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4444444,0
945.0,945.0,,1.0,0.0,0.0,0.0,0.0,0.14285710000000001,0
951.0,951.0,,0.0,0.0,1.0,0.0,0.0,0.14285710000000001,1
2877.0,2019.0,,0.0,1.0,0.0,0.0,0.0,0.0,1
2851.0,2016.0,,0.0,1.0,0.0,0.0,0.0,0.0,1
663.0,663.0,1.0,0.0,0.0,1.0,1.0,0.0,0.14285710000000001,0
2611.0,2499.0,,1.0,0.0,0.0,0.0,,,1
4401.0,3819.0,,1.0,0.0,0.0,0.0,,,1
5040.0,2553.0,,1.0,0.0,0.0,0.0,,,1
2487.0,1887.0,,1.0,0.0,0.0,0.0,,,0
1830.0,1830.0,,0.0,1.0,0.0,0.0,,,1
1326.0,1326.0,,0.0,1.0,0.0,0.0,,,0
855.0,552.0,,0.0,0.0,0.0,0.0,,,1
2291.0,687.0,,0.0,0.0,0.0,0.0,,,0
6894.0,6894.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
3203.0,1092.0,,0.0,0.0,0.0,1.0,0.0,0.0,1
2366.0,2337.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
7805.0,6675.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
6834.0,6654.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
4777.0,4503.0,,0.0,1.0,0.0,0.0,0.0,0.2222222,0
4269.0,4269.0,,0.0,1.0,0.0,0.0,0.0,0.2222222,0
267.0,267.0,,0.0,1.0,0.0,0.0,0.0,0.2222222,0
1512.0,1512.0,,0.0,1.0,0.0,0.0,0.0,0.2222222,0
1576.0,174.0,,1.0,1.0,0.0,0.0,,,0
1691.0,1053.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
679.0,405.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,0
5309.0,2451.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2,0
5160.0,2451.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2,0
4935.0,1947.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2,1
6199.0,2073.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
862.0,387.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
817.0,342.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
318.0,318.0,1.0,0.0,1.0,0.0,0.0,,,1
1256.0,1029.0,8.0,0.0,0.0,0.0,0.0,0.0,0.38461540000000005,0
4850.0,3441.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3134.0,3033.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3509.0,2100.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1820.0,879.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
906.0,840.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
1828.0,951.0,,0.0,0.0,0.0,1.0,0.3333333,0.0,1
3188.0,2421.0,17.0,0.0,0.0,0.0,0.0,0.0,0.1764706,0
2974.0,2421.0,17.0,0.0,0.0,0.0,0.0,0.0,0.1764706,0
2631.0,1869.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2821.0,2019.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
3692.0,3270.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
2036.0,2019.0,12.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
1275.0,1071.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
1286.0,1110.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
6085.0,5409.0,,0.0,1.0,0.0,0.0,0.0,0.0,0
597.0,597.0,1.0,0.0,1.0,0.0,0.0,,,0
4444.0,2877.0,,0.0,0.0,0.0,1.0,0.0,0.0,1
2470.0,1956.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
2796.0,2619.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1
660.0,660.0,1.0,0.0,0.0,0.0,1.0,,,1
4605.0,2385.0,,0.0,0.0,0.0,1.0,0.0,1.0,0
4172.0,2541.0,,0.0,0.0,0.0,1.0,0.0,1.0,0
4082.0,2451.0,,0.0,0.0,0.0,1.0,0.0,1.0,1
5340.0,3294.0,,0.0,0.0,0.0,0.0,,,1
897.0,897.0,,1.0,1.0,1.0,0.0,,,0
1649.0,1563.0,,1.0,0.0,0.0,1.0,,,1
1871.0,1722.0,,1.0,0.0,0.0,1.0,,,0
1271.0,1191.0,,1.0,0.0,0.0,1.0,,,0
4802.0,2331.0,,0.0,0.0,0.0,1.0,0.3333333,0.0,1
718.0,624.0,,0.0,0.0,0.0,1.0,0.3333333,0.0,1
1561.0,228.0,2.0,0.0,0.0,0.0,0.0,,,0
2235.0,1860.0,,0.0,0.0,0.0,0.0,0.0,0.4,0
3675.0,1668.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1
2283.0,1410.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
3528.0,1098.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
6938.0,1098.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
1563.0,1563.0,,0.0,0.0,0.0,0.0,,,0
1039.0,690.0,,1.0,1.0,0.0,0.0,,,1
1527.0,1527.0,,0.0,0.0,0.0,0.0,0.0,0.2,0
1864.0,693.0,,0.0,0.0,1.0,0.0,0.0,0.0,0
2959.0,693.0,,0.0,0.0,1.0,0.0,0.0,0.0,0
3719.0,2160.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1626.0,786.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
576.0,576.0,1.0,0.0,0.0,0.0,1.0,,,0
3490.0,1023.0,,0.0,0.0,0.0,1.0,0.0,0.0,1
2756.0,1023.0,,0.0,0.0,0.0,1.0,0.0,0.0,1
2618.0,207.0,2.0,0.0,0.0,0.0,1.0,,,1
1967.0,999.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
1873.0,846.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
909.0,909.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
777.0,777.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
5745.0,4299.0,35.0,0.0,0.0,0.0,1.0,0.1111111,0.0,0
2268.0,2268.0,,0.0,0.0,0.0,0.0,,,0
2496.0,876.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2469.0,2295.0,10.0,0.0,0.0,0.0,1.0,0.0,0.2857143,0
1273.0,762.0,9.0,0.0,0.0,0.0,1.0,0.0,0.2857143,0
3074.0,501.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3074.0,501.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1247.0,204.0,1.0,0.0,0.0,0.0,0.0,,,0
1520.0,1002.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1516.0,561.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1736.0,1131.0,9.0,0.0,0.0,0.0,0.0,0.1111111,0.1111111,0
1358.0,1014.0,9.0,0.0,0.0,0.0,0.0,0.1111111,0.1111111,0
4929.0,726.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
2235.0,1866.0,,0.0,0.0,0.0,0.0,0.0,1.0,0
8461.0,1869.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
3097.0,1131.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
573.0,573.0,,1.0,0.0,0.0,1.0,,,1
447.0,447.0,,1.0,0.0,0.0,1.0,,,0
3646.0,1530.0,,0.0,1.0,0.0,0.0,0.0,0.3333333,0
1128.0,1128.0,9.0,0.0,0.0,0.0,0.0,,,0
1107.0,768.0,,0.0,0.0,1.0,0.0,0.0,0.0,0
986.0,723.0,,0.0,0.0,1.0,0.0,0.0,0.0,0
4733.0,3777.0,,0.0,0.0,0.0,1.0,0.0,0.6666667,0
372.0,372.0,,0.0,0.0,0.0,1.0,0.0,0.6666667,0
,,,0.0,0.0,0.0,0.0,,,0
1682.0,855.0,,0.0,0.0,0.0,1.0,0.0,0.4,0
1478.0,960.0,8.0,0.0,0.0,0.0,1.0,0.0,0.6666667,0
1376.0,921.0,10.0,0.0,0.0,0.0,1.0,0.0,0.6666667,0
2293.0,756.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
3235.0,1251.0,,0.0,0.0,0.0,0.0,,,0
2802.0,993.0,8.0,0.0,0.0,0.0,1.0,,,1
2768.0,1167.0,8.0,0.0,0.0,0.0,1.0,,,0
1882.0,1305.0,12.0,1.0,0.0,0.0,0.0,0.0,0.5,0
3344.0,2997.0,,1.0,0.0,0.0,0.0,0.0,0.0,0
5862.0,4965.0,,0.0,0.0,0.0,0.0,0.0,0.3333333,0
3684.0,1383.0,,0.0,0.0,0.0,1.0,0.0,0.0,1
645.0,645.0,1.0,0.0,1.0,0.0,0.0,0.8,0.2,1
1744.0,1245.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1022.0,441.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1025.0,438.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1748.0,987.0,3.0,0.0,0.0,0.0,1.0,,,1
1581.0,843.0,2.0,0.0,0.0,0.0,1.0,,,0
2120.0,639.0,,0.0,0.0,0.0,0.0,,,1
1932.0,1932.0,,0.0,0.0,0.0,0.0,,,0
1514.0,1041.0,,0.0,0.0,0.0,0.0,,,0
3078.0,369.0,,0.0,0.0,0.0,1.0,,,1
856.0,369.0,,0.0,0.0,0.0,1.0,,,1
2551.0,675.0,,1.0,0.0,0.0,0.0,0.0,0.0,0
2266.0,1221.0,13.0,0.0,0.0,1.0,0.0,,,0
7077.0,5934.0,44.0,1.0,0.0,0.0,1.0,,,0
4120.0,3231.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2153.0,1134.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
1565.0,528.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2225.0,1596.0,15.0,1.0,1.0,0.0,0.0,0.0,0.6666667,0
2295.0,636.0,15.0,1.0,1.0,0.0,0.0,0.0,0.6666667,0
2147.0,1518.0,14.0,1.0,1.0,0.0,0.0,0.0,0.6666667,0
2079.0,1428.0,13.0,1.0,1.0,0.0,0.0,0.0,0.6666667,0
1382.0,753.0,6.0,1.0,1.0,0.0,0.0,0.0,0.6666667,0
2113.0,954.0,13.0,1.0,1.0,0.0,0.0,0.0,0.6666667,0
483.0,483.0,1.0,0.0,1.0,1.0,0.0,,,0
5334.0,2433.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1
267.0,267.0,1.0,1.0,0.0,0.0,0.0,,,0
1882.0,456.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4285714,0
2023.0,753.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2087.0,942.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0
2501.0,1659.0,3.0,0.0,0.0,0.0,0.0,,,0
1581.0,963.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1410.0,792.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1216.0,669.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.0,2025.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1384.0,690.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1261.0,567.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1273.0,567.0,,0.0,0.0,1.0,0.0,0.0,0.0,0
513.0,513.0,,0.0,0.0,1.0,0.0,0.0,0.0,1
2197.0,894.0,5.0,1.0,0.0,1.0,0.0,0.0,0.25,0
1980.0,1599.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
792.0,792.0,,0.0,0.0,0.0,1.0,,,0
1203.0,660.0,10.0,0.0,0.0,0.0,0.0,0.0,0.1111111,1
3757.0,2511.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1566.0,1566.0,,1.0,0.0,1.0,0.0,,,1
1146.0,1146.0,4.0,0.0,1.0,0.0,0.0,,,0
2285.0,1014.0,,0.0,0.0,0.0,0.0,0.0,0.14285710000000001,0
824.0,465.0,5.0,0.0,0.0,1.0,0.0,,,0
2239.0,1407.0,9.0,0.0,0.0,0.0,0.0,,,0
1135.0,927.0,9.0,1.0,0.0,0.0,0.0,0.3571429,0.0714,1
1102.0,894.0,9.0,1.0,0.0,0.0,0.0,0.3571429,0.0714,1
1172.0,930.0,10.0,1.0,0.0,0.0,0.0,0.3571429,0.0714,1
697.0,315.0,4.0,1.0,0.0,0.0,0.0,0.3333333,0.0,1
